Uganda|KYENJOJO|MWENGE|BUFUNJO|RWENJAZA|MUBANGIZI
Uganda|KYENJOJO|MWENGE|BUFUNJO|RWENJAZA|RUTOOMA
Uganda|KYENJOJO|MWENGE|BUFUNJO|RWENJAZA|RWENJAZA
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|BUHEMBA
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|BUTARA
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|KINYERE
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|NYAKATOMA
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|NYAKATOOKE
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|NYARUTOMA
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|RUGOMBE KASOZI
Uganda|KYENJOJO|MWENGE|BUGAAKI|BUTARA|RUGOMBE NYAMASOBYA
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|HIIMA
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KAGOROGORO
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KASAMBA
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KASOZI
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KASUNGA
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KIRONGO
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KYAKIRORO
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|KYERAGIRA
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|NTOROKO  ROAD
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|NYABITOJO
Uganda|KYENJOJO|MWENGE|BUGAAKI|HIIMA|RWABAGANDA
Uganda|KYENJOJO|MWENGE|BUGAAKI|KASENYI|BWASIRI
Uganda|KYENJOJO|MWENGE|BUGAAKI|KASENYI|KASENYI
Uganda|KYENJOJO|MWENGE|BUGAAKI|KASENYI|KATOOKE
Uganda|KYENJOJO|MWENGE|BUGAAKI|KASENYI|KYANSAAGI
